timestamp,x,y,heading,velocity_x,velocity_y,steering_input,throttle_input
1787619983.529166,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619983.5467038,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619983.562929,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619983.580864,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619983.5987148,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619983.615538,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619983.632396,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619983.6490262,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619983.6661088,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619983.6836202,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619983.700567,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619983.7172601,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619983.734126,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619983.751616,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619983.768018,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619983.785646,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619983.802473,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619983.819239,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619983.836179,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619983.852306,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619983.869159,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619983.8860219,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619983.902911,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619983.9207838,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619983.93758,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619983.954407,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619983.971068,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619983.987936,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.005837,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.022662,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.039676,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.0564868,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.073317,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.0901172,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.1069682,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.123911,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.1417432,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.158588,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.175054,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.192018,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.209048,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.2256489,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.242829,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.2597408,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.276588,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.293586,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.310687,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.326985,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.344439,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.360954,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.378761,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.395755,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.412736,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.4296489,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.446107,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.463893,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.480897,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.498206,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.5158029,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.532767,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.5495648,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.566564,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.583544,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.6004028,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.616221,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.632823,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.650337,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.0007039388020833332
1787619984.666807,400.0,300.0,0.0,-0.0,0.0,0.0007486979166666675,-0.01898396809895833
1787619984.6843488,400.0,299.9877366449216,0.0,0.0,-0.012263355078408497,0.0007486979166666675,-0.46692097981770836
1787619984.7008798,400.0,299.9127053387866,0.0,0.0,-0.07503130613498449,0.0007486979166666675,-0.7580586751302083
1787619984.718403,400.0,299.6939955934504,0.0,0.0,-0.21870974533626558,0.0007486979166666675,-0.9901448567708333
1787619984.735011,400.0,299.2941316145234,0.0,0.0,-0.3998639789269993,0.0007486979166666675,-0.9901448567708333
1787619984.752504,400.0,298.69763912474946,0.0,0.0,-0.5964924897739416,0.0007486979166666675,-0.9901448567708333
1787619984.7692091,400.0,297.9031996453726,0.0,0.0,-0.794439479376849,0.0007486979166666675,-0.9901448567708333
1787619984.7857559,400.0,296.91824300906904,0.0,0.0,-0.9849566363035425,0.0007486979166666675,-0.9901448567708333
1787619984.80163,400.0,295.75526233848814,0.0,0.0,-1.1629806705808823,0.0007486979166666675,-0.9901448567708333
1787619984.8183858,400.0,294.42934022300375,0.0,0.0,-1.3259221154843934,0.0007486979166666675,-0.9901448567708333
1787619984.8348749,400.0,292.9565216954592,0.0,0.0,-1.4728185275445935,0.0007486979166666675,-0.9901448567708333
1787619984.852746,400.0,291.35277497480126,0.0,0.0,-1.6037467206578893,0.0007486979166666675,-0.9901448567708333
1787619984.869571,400.0,289.6333564295292,0.0,0.0,-1.7194185452720767,0.0007486979166666675,-0.9901448567708333
1787619984.886399,400.0,287.81245021664705,0.0,0.0,-1.8209062128821834,0.0007486979166666675,-0.9901448567708333
1787619984.903208,400.0,285.90299160573915,0.0,0.0,-1.9094586109078886,0.0007486979166666675,-0.9901448567708333
1787619984.919112,400.0,283.9166104628069,0.0,0.0,-1.986381142932253,0.0007486979166666675,-0.9901448567708333
1787619984.936109,400.0,281.86365087970387,0.0,0.0,-2.0529595831030303,0.0007486979166666675,-0.9901448567708333
1787619984.951992,400.0,279.75323674941177,0.0,0.0,-2.110414130292114,0.0007486979166666675,-0.9901448567708333
1787619984.96978,400.0,277.5933628282347,0.0,0.0,-2.15987392117707,0.0007486979166666675,-0.9901448567708333
1787619984.98675,400.0,275.39099765968353,0.0,0.0,-2.2023651685511676,0.0007486979166666675,-0.9901448567708333
1787619985.002943,400.0,273.1521894987138,0.0,0.0,-2.238808160969712,0.0007486979166666675,-0.9901448567708333
1787619985.019883,400.0,270.8821696694596,0.0,0.0,-2.2700198292542555,0.0007486979166666675,-0.9901448567708333
1787619985.037676,400.0,268.5854500445469,0.0,0.0,-2.296719624912662,0.0007486979166666675,-0.9901448567708333
1787619985.0544908,400.0,266.26591285674664,0.0,0.0,-2.31953718780026,0.0007486979166666675,-0.9901448567708333
1787619985.071476,400.0,263.92689206331437,0.0,0.0,-2.3390207934322897,0.0007486979166666675,-0.9901448567708333
1787619985.087761,400.0,261.57124613583403,0.0,0.0,-2.3556459274803103,0.0007486979166666675,-0.9901448567708333
1787619985.103561,400.0,259.20142255437196,0.0,0.0,-2.369823581462052,0.0007486979166666675,-0.9901448567708333
1787619985.120398,400.0,256.81951452247085,0.0,0.0,-2.3819080319011006,0.0007486979166666675,-0.9901448567708333
1787619985.136529,400.0,254.42731054400588,0.0,0.0,-2.3922039784649667,0.0007486979166666675,-0.9901448567708333
1787619985.153313,400.0,252.0263375526951,0.0,0.0,-2.4009729913107662,0.0007486979166666675,-0.9901448567708333
1787619985.170363,400.0,249.61789828686787,0.0,0.0,-2.4084392658272518,0.0007486979166666675,-0.9901448567708333
1787619985.1871831,400.0,247.20310357437737,0.0,0.0,-2.414794712490498,0.0007486979166666675,-0.9901448567708333
1787619985.204293,400.0,244.78290014784636,0.0,0.0,-2.420203426531016,0.0007486979166666675,-0.9901448567708333
1787619985.2211661,400.0,242.3580945571687,0.0,0.0,-2.424805590677665,0.0007486979166666675,-0.9901448567708333
1787619985.238338,400.0,239.92937368988055,0.0,0.0,-2.4287208672881375,0.0007486979166666675,-0.9901448567708333
1787619985.255709,400.0,237.497322354179,0.0,0.0,-2.4320513357015443,0.0007486979166666675,-0.9901448567708333
1787619985.272872,400.0,235.06243832614578,0.0,0.0,-2.43488402803322,0.0007486979166666675,-0.9901448567708333
1787619985.289092,400.0,232.62514521333537,0.0,0.0,-2.4372931128103965,0.0007486979166666675,-0.9901448567708333
1787619985.306048,400.0,230.18580344189107,0.0,0.0,-2.439341771444317,0.0007486979166666675,-0.9901448567708333
1787619985.322398,400.0,227.7447196339337,0.0,0.0,-2.4410838079573725,0.0007486979166666675,-0.9901448567708333
1787619985.3388631,400.0,225.3021546060431,0.0,0.0,-2.4425650278905966,0.0007486979166666675,-0.9901448567708333
1787619985.356023,400.0,222.86981249096016,0.0,0.0,-2.432342115082948,0.0007486979166666675,-0.9746419270833333
1787619985.3721862,400.0,220.46938927417284,0.0,0.0,-2.400423216787324,0.0007486979166666675,-0.9430867513020833
1787619985.388406,400.0,218.12771523976411,0.0,0.0,-2.341674034408719,0.0007486979166666675,-0.8994466145833333
1787619985.405421,400.0,215.88133024621786,0.0,0.0,-2.2463849935462537,0.0007486979166666675,-0.8351765950520833
1787619985.4225018,400.0,213.77565656538414,0.0,0.0,-2.1056736808337204,0.0007486979166666675,-0.7467976888020833
1787619985.43945,400.0,211.85300158820016,0.0,0.0,-1.922654977183992,0.0007486979166666675,-0.6458150227864583
1787619985.456301,400.0,210.14118905820257,0.0,0.0,-1.7118125299975784,0.0007486979166666675,-0.5470906575520833
1787619985.473336,400.0,208.63359227720838,0.0,0.0,-1.5075967809941981,0.0007486979166666675,-0.48797810872395836
1787619985.4905338,400.0,207.29819703950758,0.0,0.0,-1.335395237700787,0.0007486979166666675,-0.47192586263020836
1787619985.507534,400.0,206.1009647236637,0.0,0.0,-1.197232315843868,0.0007486979166666675,-0.47192586263020836
1787619985.5248861,400.0,204.98611752673204,0.0,0.0,-1.1148471969316658,0.0007486979166666675,-0.5304585774739583
1787619985.5419478,400.0,203.93229755058255,0.0,0.0,-1.053819976149486,0.0007486979166666675,-0.5442220052083333
1787619985.557266,400.0,202.92490713784005,0.0,0.0,-1.0073904127424942,0.0007486979166666675,-0.5528279622395833
1787619985.573319,400.0,201.9561594548763,0.0,0.0,-0.9687476829637414,0.0007486979166666675,-0.5528279622395833
1787619985.590445,400.0,201.01966390886236,0.0,0.0,-0.9364955460139714,0.0007486979166666675,-0.5528279622395833
1787619985.6074939,400.0,200.1101533817765,0.0,0.0,-0.9095105270858351,0.0007486979166666675,-0.5528279622395833
1787619985.6244302,400.0,199.2232699533509,0.0,0.0,-0.8868834284256182,0.0007486979166666675,-0.5528279622395833
1787619985.640973,400.0,198.3581847341561,0.0,0.0,-0.8650852191947679,0.0007486979166666675,-0.5465108235677083
1787619985.658679,400.0,197.5144092257294,0.0,0.0,-0.8437755084267293,0.0007486979166666675,-0.5396443684895833
1787619985.675759,400.0,196.69175790903205,0.0,0.0,-0.8226513166973386,0.0007486979166666675,-0.5321675618489583
1787619985.6925929,400.0,195.89001735350197,0.0,0.0,-0.801740555530067,0.0007486979166666675,-0.5247212727864583
1787619985.7097359,400.0,195.1058392904539,0.0,0.0,-0.7841780630480819,0.0007486979166666675,-0.5247212727864583
1787619985.7268941,400.0,194.3364364256319,0.0,0.0,-0.7694028648220113,0.0007486979166666675,-0.5247212727864583
1787619985.744877,400.0,193.57948199432488,0.0,0.0,-0.7569544313070143,0.0007486979166666675,-0.5247212727864583
1787619985.762034,400.0,192.8330289061096,0.0,0.0,-0.746453088215267,0.0007486979166666675,-0.5247212727864583
1787619985.779426,400.0,192.09544428567372,0.0,0.0,-0.737584620435892,0.0007486979166666675,-0.5247212727864583
1787619985.796528,400.0,191.36535619349468,0.0,0.0,-0.7300880921790441,0.0007486979166666675,-0.5247212727864583
1787619985.8135018,400.0,190.6416100442245,0.0,0.0,-0.7237461492701597,0.0007486979166666675,-0.5247212727864583
1787619985.830562,400.0,189.92323279476284,0.0,0.0,-0.7183772494616752,0.0007486979166666675,-0.5247212727864583
1787619985.847182,400.0,189.21445777652386,0.0,0.0,-0.708775018238983,0.0007486979166666675,-0.5120869954427083
1787619985.864238,400.0,188.51947728971587,0.0,0.0,-0.6949804868079806,0.0007486979166666675,-0.49774373372395836
1787619985.88121,400.0,187.8379213151968,0.0,0.0,-0.6815559745190709,0.0007486979166666675,-0.49313557942708336
1787619985.898277,400.0,187.15962602359184,0.0,0.0,-0.6782952916049573,0.0007486979166666675,-0.5137959798177083
1787619985.915235,400.0,186.47466427480737,0.0,0.0,-0.6849617487844746,0.0007486979166666675,-0.5379048665364583
1787619985.932339,400.0,185.7776559600227,0.0,0.0,-0.6970083147846463,0.0007486979166666675,-0.5539876302083333
1787619985.949501,400.0,185.06182664318862,0.0,0.0,-0.71582931683409,0.0007486979166666675,-0.5752278645833333
1787619985.96647,400.0,184.32491442239188,0.0,0.0,-0.7369122207967337,0.0007486979166666675,-0.5872517903645833
1787619985.983587,400.0,183.56605021917647,0.0,0.0,-0.7588642032153989,0.0007486979166666675,-0.5964375813802083
1787619986.0005472,400.0,182.7788747448634,0.0,0.0,-0.7871754743130649,0.0007486979166666675,-0.6188374837239583
1787619986.017684,400.0,181.9541858031228,0.0,0.0,-0.8246889417406013,0.0007486979166666675,-0.6492329915364583
1787619986.034102,400.0,181.08705793795016,0.0,0.0,-0.8671278651726368,0.0007486979166666675,-0.6716328938802083
1787619986.0510058,400.0,180.18301983575037,0.0,0.0,-0.9040381021997914,0.0007486979166666675,-0.6716328938802083
1787619986.067966,400.0,179.24700318967808,0.0,0.0,-0.9360166460722932,0.0007486979166666675,-0.6716328938802083
1787619986.0849102,400.0,178.28336778268059,0.0,0.0,-0.963635406997501,0.0007486979166666675,-0.6716328938802083
1787619986.1019468,400.0,177.29594069738388,0.0,0.0,-0.98742708529669,-0.015395100911458333,-0.6716328938802083
1787619986.119034,399.99999270193405,176.27738197743065,-0.00041052947491407397,-7.298065931422278e-06,-1.018558719953235,-0.07798665364583333,-0.6940022786458333
1787619986.13614,399.99993035664767,175.226127019665,-0.0033979595084600144,-6.234528640853491e-05,-1.0512549577656394,-0.14408772786458332,-0.7060567220052083
1787619986.154003,399.9996364583997,174.13988055558238,-0.01550212530835482,-0.0002938982479332685,-1.0862464640826297,-0.24464314778645832,-0.7198201497395833
1787619986.171052,399.99863690470596,173.01622554826022,-0.05096777264375853,-0.0009995536937634777,-1.1236550073221636,-0.36491292317708335,-0.7341939290364583
1787619986.188201,399.99586253413383,171.85471497791613,-0.13685576897855478,-0.002774370572111735,-1.1615105703440856,-0.5118855794270833,-0.7450887044270833
1787619986.205292,399.98922627702433,170.6524970304211,-0.31627015972526357,-0.006636257109530801,-1.2022179474950383,-0.6715230305989583,-0.7605916341145833
1787619986.222175,399.97498045406815,169.41003470023657,-0.6569130876932245,-0.014245822956199906,-1.2424623301845452,-0.8606709798177083,-0.7703267415364583
1787619986.239176,399.9474209522961,168.12899156395403,-1.2324328150582218,-0.027559501772023202,-1.2810431362825423,-1.0104817708333333,-0.7778035481770833
1787619986.256067,399.9002571906902,166.81505309100967,-2.055746790173516,-0.04716376160590361,-1.313938472944345,-1.0104817708333333,-0.7778035481770833
1787619986.272938,399.8270264612778,165.47349850349954,-3.124473505446448,-0.07323072941240563,-1.3415545875101278,-1.0104817708333333,-0.7778035481770833
1787619986.289997,399.72141444055296,164.1093319325702,-4.426935112217613,-0.1056120207248187,-1.364166570929354,-1.0104817708333333,-0.7778035481770833
1787619986.3069818,399.577477555048,162.7273898323326,-5.946230736820441,-0.14393688550493633,-1.3819421002375951,-1.0104817708333333,-0.7778035481770833
1787619986.323895,399.3897886060866,161.3324203502501,-7.662955414222207,-0.1876889489613816,-1.3949694820825091,-1.0104817708333333,-0.7778035481770833
1787619986.341803,399.1535245681456,159.92913568809325,-9.556974085949433,-0.23626403794099154,-1.4032846621568396,-1.0104817708333333,-0.7778035481770833
1787619986.3589451,398.8633973741061,158.5168151471901,-11.608541446703295,-0.29012719403945864,-1.412320540903159,-1.0104817708333333,-0.7875386555989583
1787619986.375083,398.5144953425524,157.09623065029035,-13.798973446686423,-0.3489020315537347,-1.4205844968997572,-1.0104817708333333,-0.7961446126302083
1787619986.3920078,398.103584147498,155.67362200452706,-16.111015503209085,-0.410911195054396,-1.4226086457632832,-1.0104817708333333,-0.7961446126302083
1787619986.409176,397.62570122449245,154.2477800166012,-18.529009127073493,-0.4778829230055425,-1.4258419879258484,-1.0104817708333333,-0.8093587239583333
1787619986.426211,397.07875802712715,152.82583264769647,-21.038927814610457,-0.5469431973652883,-1.4219473689047326,-1.0104817708333333,-0.8093587239583333
1787619986.442351,396.4613751730529,151.41460164066342,-23.628331158478762,-0.6173828540742831,-1.4112310070330445,-1.0104817708333333,-0.8093587239583333
1787619986.45858,395.7728348379714,150.0206052850851,-26.286270644700195,-0.6885403350814705,-1.3939963555783061,-1.0104817708333333,-0.8093587239583333
1787619986.475626,395.0130301313162,148.65006012780583,-29.003169700202434,-0.7598047066551936,-1.3705451572792695,-1.0104817708333333,-0.8093587239583333
1787619986.492778,394.18241406905753,147.3088822613769,-31.770692919976128,-0.8306160622587128,-1.3411778664289193,-1.0104817708333333,-0.8093587239583333
1787619986.509679,393.2819498846612,146.00268856980577,-34.58161409258211,-0.9004641843963778,-1.3061936915711296,-1.0104817708333333,-0.8093587239583333
1787619986.526597,392.3130637631682,144.7367981205555,-37.42968898113366,-0.9688861214929635,-1.2658904492502743,-1.0104817708333333,-0.8093587239583333
1787619986.543445,391.27559737947905,143.51387243846128,-40.30953632022648,-1.037466383689131,-1.2229256820942274,-1.0104817708333333,-0.8145161946614583
1787619986.560401,390.1718487280804,142.33917878629322,-43.21652881199038,-1.1037486513986332,-1.17469365216807,-1.0104817708333333,-0.8145161946614583
1787619986.577156,389.00447256618185,141.21761859770103,-46.14669480014089,-1.1673761618985803,-1.1215601885921964,-1.0104817708333333,-0.8145161946614583
1787619986.5936892,387.77381804634695,140.1514655305301,-49.096630594475236,-1.230654519834882,-1.0661530671709307,-1.0104817708333333,-0.8202534993489583
1787619986.610292,386.47919053738883,139.142297507001,-52.06342298556521,-1.2946275089581005,-1.00916802352911,-1.0104817708333333,-0.8288594563802083
1787619986.6268091,385.124573192906,138.19535416238412,-55.04458124283078,-1.354617344482874,-0.9469433446168645,-1.0104817708333333,-0.8288594563802083
1787619986.644296,383.7141827153055,137.3153437265123,-58.03797776717492,-1.4103904776004337,-0.8800104358718136,-1.0104817708333333,-0.8288594563802083
1787619986.66078,382.2524329448946,136.5064760003664,-61.04179652893502,-1.4617497704109068,-0.8088677261458979,-1.0104817708333333,-0.8288594563802083
1787619986.678298,380.7478794357717,135.76437548004463,-63.745808484118456,-1.5045535091228988,-0.7421005203217805,-0.6589803059895833,-0.8288594563802083
1787619986.6948328,379.2149921869413,135.06819339500944,-65.57416483836079,-1.5328872488304544,-0.6961820850352016,0.17537027994791668,-0.8288594563802083
1787619986.7120168,377.6629886910127,134.40276317631537,-66.79249436097408,-1.5520034959286009,-0.6654302186940602,0.17537027994791668,-0.8288594563802083
1787619986.729543,376.09789120037817,133.75733517568986,-67.58931868677864,-1.5650974906345392,-0.6454280006255266,0.17537027994791668,-0.8288594563802083
1787619986.7461739,374.52371781782705,133.12445638922608,-68.09795881857566,-1.5741733825511028,-0.6328787864637688,0.17537027994791668,-0.8288594563802083
1787619986.7630668,372.9431901790661,132.4990732432006,-68.412286184286,-1.5805276387609277,-0.6253831460254721,0.17537027994791668,-0.8288594563802083
1787619986.7805939,371.3581680454552,131.87784724318757,-68.5980378434699,-1.5850221336108699,-0.6212260000130375,0.17537027994791668,-0.8288594563802083
1787619986.797385,369.76992576915666,131.25864736217434,-68.70093653161395,-1.5882422762985768,-0.6191998810132324,0.17537027994791668,-0.8288594563802083
1787619986.814045,368.17933407233744,130.64018031192757,-68.75251047856841,-1.5905916968192284,-0.6184670502467904,0.17537027994791668,-0.8288594563802083
1787619986.831572,366.5869829223255,130.02172482521837,-68.77425835084208,-1.592351150011953,-0.6184554867091869,0.17537027994791668,-0.8288594563802083
1787619986.847986,364.9932663420858,129.40294279938908,-68.78062452736323,-1.593716580239665,-0.6187820258292788,0.17537027994791668,-0.8288594563802083
1787619986.8650901,363.3984417785088,128.78374645208817,-68.78111992542694,-1.594824563576995,-0.6191963473009023,0.17537027994791668,-0.8288594563802083
1787619986.881654,361.8026873532556,128.16416633117836,-68.78041004258358,-1.595754425253213,-0.6195801209098041,0.17537027994791668,-0.8288594563802083
1787619986.8987288,360.2061861496702,127.54414707247996,-68.77575749060404,-1.5965012035853725,-0.6200192586984071,0.17537027994791668,-0.8288594563802083
1787619986.91574,358.6091233485967,126.92356578720243,-68.76503681187313,-1.597062801073479,-0.6205812852775271,0.17537027994791668,-0.8288594563802083
1787619986.930915,357.01167783417094,126.30226317707157,-68.74719529550899,-1.5974455144257598,-0.6213026101308646,0.17537027994791668,-0.8288594563802083
1787619986.9480162,355.4140173303987,125.6800642168388,-68.72188285030775,-1.5976605037722784,-0.6221989602327683,0.17537027994791668,-0.8288594563802083
1787619986.964968,353.81629590277424,125.05679154777282,-68.68919545392168,-1.5977214276244296,-0.6232726690659872,0.17537027994791668,-0.8288594563802083
1787619986.982038,352.21865300820417,124.43227382266805,-68.64949903096957,-1.597642894570055,-0.6245177251047636,0.17537027994791668,-0.8288594563802083
1787619986.998954,350.62121352828575,123.8063505934619,-68.60331005563872,-1.597439479918443,-0.6259232292061562,0.17537027994791668,-0.8288594563802083
1787619987.016246,349.0240883999784,123.17887486601964,-68.55121596013218,-1.597125128307379,-0.627475727442256,0.17537027994791668,-0.8288594563802083
